file	line	method	path	auth	permiso	handlers
routes/webHookRoutes.ts	13	POST	/webhook/metaws	NO		MetaWebhookController.receiveMetaWebhook
routes/webHookRoutes.ts	14	POST	/webhook/meta	SI		isAuth|WhatsAppController.storeMeta
routes/webHookRoutes.ts	17	GET	/webhook/facebook	NO		FBPageWebhookController.verify
routes/webHookRoutes.ts	18	POST	/webhook/facebook	NO		FBPageWebhookController.receive
routes/webchatRoutes.ts	15	POST	(NO-MONTADO)/channels	NO		WebChatController.createChannel
routes/webchatRoutes.ts	18	GET	(NO-MONTADO)/channels	NO		WebChatController.listChannels
routes/webchatRoutes.ts	21	GET	(NO-MONTADO)/channels/:id	NO		WebChatController.getChannel
routes/webchatRoutes.ts	24	PUT	(NO-MONTADO)/channels/:id	NO		WebChatController.updateChannel
routes/webchatRoutes.ts	27	DELETE	(NO-MONTADO)/channels/:id	NO		WebChatController.deleteChannel
routes/webchatRoutes.ts	38	POST	(NO-MONTADO)/sessions	NO		WebChatController.createSession
routes/webchatRoutes.ts	41	GET	(NO-MONTADO)/sessions	NO		WebChatController.listSessions
routes/webchatRoutes.ts	44	GET	(NO-MONTADO)/sessions/:sessionId	NO		WebChatController.getSession
routes/webchatRoutes.ts	47	PUT	(NO-MONTADO)/sessions/:sessionId	NO		WebChatController.updateSession
routes/webchatRoutes.ts	50	POST	(NO-MONTADO)/sessions/:sessionId/close	NO		WebChatController.closeSession
routes/webchatRoutes.ts	55	POST	(NO-MONTADO)/messages	NO		WebChatController.createMessage
routes/webchatRoutes.ts	58	GET	(NO-MONTADO)/messages	NO		WebChatController.listMessages
routes/webchatRoutes.ts	61	GET	(NO-MONTADO)/messages/:id	NO		WebChatController.getMessage
routes/webchatRoutes.ts	70	POST	(NO-MONTADO)/messages/:id/read	NO		WebChatController.markMessageAsRead
routes/webchatRoutes.ts	81	POST	(NO-MONTADO)/send	NO		WebChatController.sendMessage
routes/webchatRoutes.ts	84	POST	(NO-MONTADO)/send/typing	NO		WebChatController.sendTypingIndicator
routes/webchatRoutes.ts	87	POST	(NO-MONTADO)/send/media	NO		WebChatController.sendMediaMessage
routes/webhookWebchatRoutes.ts	14	POST	(NO-MONTADO)/inbound	NO		WebChatController.inboundWebhook
routes/webhookWebchatRoutes.ts	17	POST	(NO-MONTADO)/typing	NO		WebChatController.typingWebhook
routes/whatsappRoutes.ts	17	GET	/whatsapp/	SI		isAuth|WhatsAppController.index
routes/whatsappRoutes.ts	18	GET	/whatsapp/filter	SI		isAuth|WhatsAppController.indexFilter
routes/whatsappRoutes.ts	19	GET	/whatsapp/all	SI		isAuth|WhatsAppController.listAll
routes/whatsappRoutes.ts	22	GET	/whatsapps	SI		isAuth|WhatsAppController.index
routes/whatsappRoutes.ts	23	GET	/whatsapps/filter	SI		isAuth|WhatsAppController.indexFilter
routes/whatsappRoutes.ts	24	GET	/whatsapps/all	SI		isAuth|WhatsAppController.listAll
routes/whatsappRoutes.ts	26	POST	/whatsapp/	SI		isAuth|WhatsAppController.store
routes/whatsappRoutes.ts	27	POST	/facebook/	SI		isAuth|WhatsAppController.storeFacebook
routes/whatsappRoutes.ts	28	POST	/instagram/connect	SI		isAuth|WhatsAppController.storeInstagram
routes/whatsappRoutes.ts	29	GET	/whatsapp/:whatsappId	SI		isAuth|WhatsAppController.show
routes/whatsappRoutes.ts	30	PUT	/whatsapp/:whatsappId	SI		isAuth|WhatsAppController.update
routes/whatsappRoutes.ts	31	DELETE	/whatsapp/:whatsappId	SI		isAuth|WhatsAppController.remove
routes/whatsappRoutes.ts	32	POST	/closedimported/:whatsappId	SI		isAuth|WhatsAppController.closedTickets
routes/whatsappRoutes.ts	35	POST	/whatsapp-restart/	SI		isAuth|WhatsAppController.restart
routes/whatsappRoutes.ts	36	POST	/whatsapp/:whatsappId/media-upload	SI		isAuth|mediaUpload
routes/whatsappRoutes.ts	38	DELETE	/whatsapp/:whatsappId/media-upload	SI		isAuth|deleteMedia
routes/whatsappRoutes.ts	41	DELETE	/whatsapp-admin/:whatsappId	SI		isAuth|WhatsAppController.remove
routes/whatsappRoutes.ts	43	PUT	/whatsapp-admin/:whatsappId	SI		isAuth|WhatsAppController.updateAdmin
routes/whatsappRoutes.ts	45	GET	/whatsapp-admin/:whatsappId	SI		isAuth|WhatsAppController.showAdmin
